Date,Ticker,Close
2025-07-21,HGLB,8.01
2025-07-22,HGLB,7.97
2025-07-23,HGLB,8.01
2025-07-24,HGLB,8.03
2025-07-25,HGLB,7.93
2025-07-28,HGLB,8.08
2025-07-29,HGLB,8.01
2025-07-30,HGLB,8.11
2025-07-31,HGLB,8.07
2025-08-01,HGLB,7.92
2025-08-04,HGLB,8.08
2025-08-05,HGLB,8.05
2025-08-06,HGLB,8.01
2025-08-07,HGLB,8.06
2025-08-08,HGLB,8.03
2025-08-11,HGLB,8.11
2025-08-12,HGLB,8.14
2025-08-13,HGLB,8.23
2025-08-14,HGLB,8.26
2025-08-15,HGLB,8.26
2025-08-18,HGLB,8.19
2025-08-19,HGLB,8.18
2025-08-20,HGLB,8.2
2025-08-21,HGLB,8.2
2025-08-22,HGLB,8.2
2025-08-25,HGLB,8.19
2025-08-26,HGLB,8.28
2025-08-27,HGLB,8.27
2025-08-28,HGLB,8.39
2025-08-29,HGLB,8.46
2025-09-02,HGLB,8.51
2025-09-03,HGLB,8.5
2025-09-04,HGLB,8.55
2025-09-05,HGLB,8.64
2025-09-08,HGLB,8.67
2025-09-09,HGLB,8.72
2025-09-10,HGLB,8.76
2025-09-11,HGLB,8.76
2025-09-12,HGLB,8.82
2025-09-15,HGLB,8.79
2025-09-16,HGLB,8.74
2025-09-17,HGLB,8.79
2025-09-18,HGLB,8.72
2025-09-19,HGLB,8.79
2025-09-22,HGLB,8.87
2025-09-23,HGLB,8.81
2025-09-24,HGLB,8.88
2025-09-25,HGLB,8.91
2025-09-26,HGLB,8.92
2025-09-29,HGLB,8.8
2025-09-30,HGLB,9.01
2025-10-01,HGLB,8.99
2025-10-02,HGLB,9.85
2025-10-03,HGLB,9.86
2025-10-06,HGLB,9.9
2025-10-07,HGLB,9.78
2025-10-08,HGLB,9.91
2025-10-09,HGLB,9.82
2025-10-10,HGLB,9.6
2025-10-13,HGLB,9.71
2025-10-14,HGLB,9.83
2025-10-15,HGLB,9.89
2025-10-16,HGLB,10.04
2025-10-17,HGLB,9.95
2025-10-20,HGLB,9.91
2025-10-21,HGLB,9.85
2025-10-22,HGLB,9.79
2025-10-23,HGLB,9.78
2025-10-24,HGLB,9.95
2025-10-27,HGLB,10.02
2025-10-28,HGLB,9.97
2025-10-29,HGLB,10.05
2025-05-02,HQH,15.25
2025-05-05,HQH,15.29
2025-05-06,HQH,14.47
2025-05-07,HQH,14.46
2025-05-08,HQH,14.3
2025-05-09,HQH,14.24
2025-05-12,HQH,14.64
2025-05-13,HQH,14.39
2025-05-14,HQH,14.27
2025-05-15,HQH,14.48
2025-05-16,HQH,14.68
2025-05-19,HQH,14.86
2025-05-20,HQH,15.18
2025-05-21,HQH,15.03
2025-05-22,HQH,14.97
2025-05-23,HQH,14.84
2025-05-27,HQH,14.93
2025-05-28,HQH,14.75
2025-05-29,HQH,14.96
2025-05-30,HQH,14.76
2025-06-02,HQH,14.87
2025-06-03,HQH,14.96
2025-06-04,HQH,15.07
2025-06-05,HQH,14.94
2025-06-06,HQH,15.21
2025-06-09,HQH,15.21
2025-06-10,HQH,15.37
2025-06-11,HQH,15.38
2025-06-12,HQH,15.39
2025-06-13,HQH,15.15
2025-06-16,HQH,15.16
2025-06-17,HQH,14.85
2025-06-18,HQH,14.93
2025-06-20,HQH,14.82
2025-06-23,HQH,14.68
2025-06-24,HQH,15.05
2025-06-25,HQH,15.03
2025-06-26,HQH,15.0
2025-06-27,HQH,15.06
2025-06-30,HQH,15.02
2025-07-01,HQH,15.25
2025-07-02,HQH,15.31
2025-07-03,HQH,15.35
2025-07-07,HQH,15.11
2025-07-08,HQH,15.26
2025-07-09,HQH,15.5
2025-07-10,HQH,15.59
2025-07-11,HQH,15.3
2025-07-14,HQH,15.3
2025-07-15,HQH,15.13
2025-07-16,HQH,15.21
2025-07-17,HQH,15.29
2025-07-18,HQH,15.59
2025-07-21,HQH,15.18
2025-07-22,HQH,15.47
2025-07-23,HQH,15.66
2025-07-24,HQH,15.73
2025-07-25,HQH,15.7
2025-07-28,HQH,15.56
2025-07-29,HQH,15.48
2025-07-30,HQH,15.39
2025-07-31,HQH,15.17
2025-08-01,HQH,15.26
2025-08-04,HQH,15.42
2025-08-05,HQH,15.32
2025-08-06,HQH,15.22
2025-08-07,HQH,15.11
2025-08-08,HQH,15.16
2025-08-11,HQH,15.17
2025-08-12,HQH,15.42
2025-08-13,HQH,15.67
2025-08-14,HQH,15.77
2025-08-15,HQH,15.95
2025-08-18,HQH,16.05
2025-08-19,HQH,16.21
2025-08-20,HQH,16.24
2025-08-21,HQH,16.28
2025-08-22,HQH,16.38
2025-08-25,HQH,16.18
2025-08-26,HQH,16.23
2025-08-27,HQH,16.37
2025-08-28,HQH,16.38
2025-08-29,HQH,16.54
2025-09-02,HQH,16.64
2025-09-03,HQH,16.75
2025-09-04,HQH,16.73
2025-09-05,HQH,16.94
2025-09-08,HQH,16.81
2025-09-09,HQH,16.8
2025-09-10,HQH,16.66
2025-09-11,HQH,16.83
2025-09-12,HQH,16.68
2025-09-15,HQH,16.46
2025-09-16,HQH,16.41
2025-09-17,HQH,16.5
2025-09-18,HQH,16.79
2025-09-19,HQH,16.87
2025-09-22,HQH,16.95
2025-09-23,HQH,16.98
2025-09-24,HQH,17.25
2025-09-25,HQH,17.19
2025-09-26,HQH,17.77
2025-09-29,HQH,17.98
2025-09-30,HQH,18.46
2025-10-01,HQH,18.59
2025-10-02,HQH,18.39
2025-10-03,HQH,18.63
2025-10-06,HQH,18.37
2025-10-07,HQH,18.57
2025-10-08,HQH,18.79
2025-10-09,HQH,18.93
2025-10-10,HQH,18.68
2025-10-13,HQH,18.87
2025-10-14,HQH,18.9
2025-10-15,HQH,19.06
2025-10-16,HQH,19.03
2025-10-17,HQH,18.97
2025-10-20,HQH,19.19
2025-10-21,HQH,19.22
2025-10-22,HQH,18.8
2025-10-23,HQH,18.84
2025-10-24,HQH,18.99
2025-10-27,HQH,19.31
2025-10-28,HQH,19.6
2025-10-29,HQH,19.53
2025-05-02,HQL,12.19
2025-05-05,HQL,12.19
2025-05-06,HQL,11.53
2025-05-07,HQL,11.36
2025-05-08,HQL,11.26
2025-05-09,HQL,11.24
2025-05-12,HQL,11.59
2025-05-13,HQL,11.36
2025-05-14,HQL,11.23
2025-05-15,HQL,11.34
2025-05-16,HQL,11.55
2025-05-19,HQL,11.66
2025-05-20,HQL,11.92
2025-05-21,HQL,11.76
2025-05-22,HQL,11.81
2025-05-23,HQL,11.98
2025-05-27,HQL,11.98
2025-05-28,HQL,11.82
2025-05-29,HQL,12.11
2025-05-30,HQL,11.87
2025-06-02,HQL,11.94
2025-06-03,HQL,12.19
2025-06-04,HQL,12.17
2025-06-05,HQL,12.16
2025-06-06,HQL,12.43
2025-06-09,HQL,12.42
2025-06-10,HQL,12.55
2025-06-11,HQL,12.63
2025-06-12,HQL,12.59
2025-06-13,HQL,12.47
2025-06-16,HQL,12.45
2025-06-17,HQL,12.22
2025-06-18,HQL,12.23
2025-06-20,HQL,12.2
2025-06-23,HQL,12.1
2025-06-24,HQL,12.41
2025-06-25,HQL,12.38
2025-06-26,HQL,12.37
2025-06-27,HQL,12.4
2025-06-30,HQL,12.43
2025-07-01,HQL,12.52
2025-07-02,HQL,12.63
2025-07-03,HQL,12.7
2025-07-07,HQL,12.54
2025-07-08,HQL,12.61
2025-07-09,HQL,12.85
2025-07-10,HQL,13.0
2025-07-11,HQL,12.69
2025-07-14,HQL,12.7
2025-07-15,HQL,12.57
2025-07-16,HQL,12.66
2025-07-17,HQL,12.77
2025-07-18,HQL,13.1
2025-07-21,HQL,12.62
2025-07-22,HQL,12.9
2025-07-23,HQL,13.0
2025-07-24,HQL,12.93
2025-07-25,HQL,12.98
2025-07-28,HQL,12.9
2025-07-29,HQL,12.87
2025-07-30,HQL,12.84
2025-07-31,HQL,12.74
2025-08-01,HQL,12.73
2025-08-04,HQL,12.93
2025-08-05,HQL,12.82
2025-08-06,HQL,12.81
2025-08-07,HQL,12.86
2025-08-08,HQL,12.81
2025-08-11,HQL,12.81
2025-08-12,HQL,12.96
2025-08-13,HQL,13.26
2025-08-14,HQL,13.24
2025-08-15,HQL,13.45
2025-08-18,HQL,13.56
2025-08-19,HQL,13.57
2025-08-20,HQL,13.55
2025-08-21,HQL,13.63
2025-08-22,HQL,13.83
2025-08-25,HQL,13.63
2025-08-26,HQL,13.82
2025-08-27,HQL,13.86
2025-08-28,HQL,13.91
2025-08-29,HQL,13.95
2025-09-02,HQL,14.06
2025-09-03,HQL,14.16
2025-09-04,HQL,14.11
2025-09-05,HQL,14.32
2025-09-08,HQL,14.23
2025-09-09,HQL,14.25
2025-09-10,HQL,14.13
2025-09-11,HQL,14.27
2025-09-12,HQL,14.17
2025-09-15,HQL,13.93
2025-09-16,HQL,13.94
2025-09-17,HQL,13.95
2025-09-18,HQL,14.15
2025-09-19,HQL,14.08
2025-09-22,HQL,14.12
2025-09-23,HQL,14.11
2025-09-24,HQL,14.38
2025-09-25,HQL,14.35
2025-09-26,HQL,14.89
2025-09-29,HQL,15.25
2025-09-30,HQL,15.51
2025-10-01,HQL,15.76
2025-10-02,HQL,15.57
2025-10-03,HQL,15.77
2025-10-06,HQL,15.66
2025-10-07,HQL,15.79
2025-10-08,HQL,15.98
2025-10-09,HQL,16.1
2025-10-10,HQL,16.0
2025-10-13,HQL,16.18
2025-10-14,HQL,16.21
2025-10-15,HQL,16.45
2025-10-16,HQL,16.58
2025-10-17,HQL,16.5
2025-10-20,HQL,16.84
2025-10-21,HQL,16.82
2025-10-22,HQL,16.35
2025-10-23,HQL,16.39
2025-10-24,HQL,16.82
2025-10-27,HQL,17.35
2025-10-28,HQL,17.68
2025-10-29,HQL,17.54
2025-05-02,NIE,21.38
2025-05-05,NIE,21.32
2025-05-06,NIE,21.26
2025-05-07,NIE,21.23
2025-05-08,NIE,21.42
2025-05-09,NIE,21.38
2025-05-12,NIE,21.94
2025-05-13,NIE,22.14
2025-05-14,NIE,22.24
2025-05-15,NIE,22.33
2025-05-16,NIE,22.34
2025-05-19,NIE,22.3
2025-05-20,NIE,22.24
2025-05-21,NIE,22.04
2025-05-22,NIE,22.08
2025-05-23,NIE,22.06
2025-05-27,NIE,22.24
2025-05-28,NIE,22.16
2025-05-29,NIE,22.23
2025-05-30,NIE,22.23
2025-06-02,NIE,22.18
2025-06-03,NIE,22.38
2025-06-04,NIE,22.39
2025-06-05,NIE,22.42
2025-06-06,NIE,22.54
2025-06-09,NIE,22.67
2025-06-10,NIE,22.66
2025-06-11,NIE,22.59
2025-06-12,NIE,22.72
2025-06-13,NIE,22.4
2025-06-16,NIE,22.63
2025-06-17,NIE,22.47
2025-06-18,NIE,22.44
2025-06-20,NIE,22.36
2025-06-23,NIE,22.62
2025-06-24,NIE,22.81
2025-06-25,NIE,22.9
2025-06-26,NIE,23.13
2025-06-27,NIE,23.36
2025-06-30,NIE,23.43
2025-07-01,NIE,23.37
2025-07-02,NIE,23.38
2025-07-03,NIE,23.6
2025-07-07,NIE,23.33
2025-07-08,NIE,23.35
2025-07-09,NIE,23.48
2025-07-10,NIE,23.52
2025-07-11,NIE,23.35
2025-07-14,NIE,23.41
2025-07-15,NIE,23.4
2025-07-16,NIE,23.39
2025-07-17,NIE,23.54
2025-07-18,NIE,23.48
2025-07-21,NIE,23.65
2025-07-22,NIE,23.57
2025-07-23,NIE,23.58
2025-07-24,NIE,23.58
2025-07-25,NIE,23.76
2025-07-28,NIE,23.76
2025-07-29,NIE,23.7
2025-07-30,NIE,23.67
2025-07-31,NIE,23.65
2025-08-01,NIE,23.42
2025-08-04,NIE,23.58
2025-08-05,NIE,23.59
2025-08-06,NIE,23.69
2025-08-07,NIE,23.79
2025-08-08,NIE,23.78
2025-08-11,NIE,23.78
2025-08-12,NIE,23.96
2025-08-13,NIE,23.94
2025-08-14,NIE,23.93
2025-08-15,NIE,23.92
2025-08-18,NIE,23.93
2025-08-19,NIE,23.76
2025-08-20,NIE,23.69
2025-08-21,NIE,23.72
2025-08-22,NIE,24.02
2025-08-25,NIE,24.03
2025-08-26,NIE,24.17
2025-08-27,NIE,24.23
2025-08-28,NIE,24.3
2025-08-29,NIE,24.34
2025-09-02,NIE,24.19
2025-09-03,NIE,24.26
2025-09-04,NIE,24.47
2025-09-05,NIE,24.39
2025-09-08,NIE,24.52
2025-09-09,NIE,24.57
2025-09-10,NIE,24.63
2025-09-11,NIE,24.89
2025-09-12,NIE,24.94
2025-09-15,NIE,24.96
2025-09-16,NIE,24.82
2025-09-17,NIE,24.77
2025-09-18,NIE,24.84
2025-09-19,NIE,25.0
2025-09-22,NIE,25.2
2025-09-23,NIE,25.02
2025-09-24,NIE,24.79
2025-09-25,NIE,24.68
2025-09-26,NIE,24.99
2025-09-29,NIE,25.08
2025-09-30,NIE,25.11
2025-10-01,NIE,25.16
2025-10-02,NIE,25.29
2025-10-03,NIE,25.23
2025-10-06,NIE,25.33
2025-10-07,NIE,25.37
2025-10-08,NIE,25.52
2025-10-09,NIE,25.53
2025-10-10,NIE,25.11
2025-10-13,NIE,25.46
2025-10-14,NIE,25.4
2025-10-15,NIE,25.6
2025-10-16,NIE,25.34
2025-10-17,NIE,25.27
2025-10-20,NIE,25.43
2025-10-21,NIE,25.34
2025-10-22,NIE,25.22
2025-10-23,NIE,25.22
2025-10-24,NIE,25.36
2025-10-27,NIE,25.57
2025-10-28,NIE,25.81
2025-10-29,NIE,25.95
2025-05-02,RMT,8.0
2025-05-05,RMT,8.0
2025-05-06,RMT,7.93
2025-05-07,RMT,7.93
2025-05-08,RMT,8.07
2025-05-09,RMT,8.11
2025-05-12,RMT,8.44
2025-05-13,RMT,8.46
2025-05-14,RMT,8.48
2025-05-15,RMT,8.44
2025-05-16,RMT,8.49
2025-05-19,RMT,8.49
2025-05-20,RMT,8.53
2025-05-21,RMT,8.36
2025-05-22,RMT,8.37
2025-05-23,RMT,8.32
2025-05-27,RMT,8.49
2025-05-28,RMT,8.41
2025-05-29,RMT,8.44
2025-05-30,RMT,8.43
2025-06-02,RMT,8.41
2025-06-03,RMT,8.51
2025-06-04,RMT,8.56
2025-06-05,RMT,8.6
2025-06-06,RMT,8.73
2025-06-09,RMT,8.76
2025-06-10,RMT,8.79
2025-06-11,RMT,8.77
2025-06-12,RMT,8.76
2025-06-13,RMT,8.64
2025-06-16,RMT,8.69
2025-06-17,RMT,8.66
2025-06-18,RMT,8.61
2025-06-20,RMT,8.59
2025-06-23,RMT,8.7
2025-06-24,RMT,8.84
2025-06-25,RMT,8.8
2025-06-26,RMT,8.92
2025-06-27,RMT,9.01
2025-06-30,RMT,9.09
2025-07-01,RMT,9.24
2025-07-02,RMT,9.35
2025-07-03,RMT,9.46
2025-07-07,RMT,9.39
2025-07-08,RMT,9.39
2025-07-09,RMT,9.45
2025-07-10,RMT,9.55
2025-07-11,RMT,9.4
2025-07-14,RMT,9.37
2025-07-15,RMT,9.25
2025-07-16,RMT,9.27
2025-07-17,RMT,9.34
2025-07-18,RMT,9.32
2025-07-21,RMT,9.3
2025-07-22,RMT,9.39
2025-07-23,RMT,9.52
2025-07-24,RMT,9.4
2025-07-25,RMT,9.5
2025-07-28,RMT,9.48
2025-07-29,RMT,9.46
2025-07-30,RMT,9.36
2025-07-31,RMT,9.31
2025-08-01,RMT,9.19
2025-08-04,RMT,9.28
2025-08-05,RMT,9.31
2025-08-06,RMT,9.32
2025-08-07,RMT,9.25
2025-08-08,RMT,9.28
2025-08-11,RMT,9.3
2025-08-12,RMT,9.56
2025-08-13,RMT,9.76
2025-08-14,RMT,9.65
2025-08-15,RMT,9.55
2025-08-18,RMT,9.61
2025-08-19,RMT,9.57
2025-08-20,RMT,9.47
2025-08-21,RMT,9.53
2025-08-22,RMT,9.94
2025-08-25,RMT,9.96
2025-08-26,RMT,9.97
2025-08-27,RMT,10.03
2025-08-28,RMT,10.06
2025-08-29,RMT,9.99
2025-09-02,RMT,9.93
2025-09-03,RMT,9.88
2025-09-04,RMT,10.01
2025-09-05,RMT,10.11
2025-09-08,RMT,10.13
2025-09-09,RMT,10.1
2025-09-10,RMT,10.08
2025-09-11,RMT,10.24
2025-09-12,RMT,10.2
2025-09-15,RMT,10.22
2025-09-16,RMT,10.23
2025-09-17,RMT,10.27
2025-09-18,RMT,10.44
2025-09-19,RMT,10.4
2025-09-22,RMT,10.5
2025-09-23,RMT,10.5
2025-09-24,RMT,10.41
2025-09-25,RMT,10.28
2025-09-26,RMT,10.38
2025-09-29,RMT,10.38
2025-09-30,RMT,10.39
2025-10-01,RMT,10.46
2025-10-02,RMT,10.4
2025-10-03,RMT,10.4
2025-10-06,RMT,10.54
2025-10-07,RMT,10.42
2025-10-08,RMT,10.51
2025-10-09,RMT,10.4
2025-10-10,RMT,10.06
2025-10-13,RMT,10.26
2025-10-14,RMT,10.45
2025-10-15,RMT,10.65
2025-10-16,RMT,10.47
2025-10-17,RMT,10.34
2025-10-20,RMT,10.53
2025-10-21,RMT,10.57
2025-10-22,RMT,10.41
2025-10-23,RMT,10.55
2025-10-24,RMT,10.71
2025-10-27,RMT,10.74
2025-10-28,RMT,10.71
2025-10-29,RMT,10.76
2025-05-02,TEI,5.19
2025-05-05,TEI,5.16
2025-05-06,TEI,5.13
2025-05-07,TEI,5.13
2025-05-08,TEI,5.09
2025-05-09,TEI,5.15
2025-05-12,TEI,5.18
2025-05-13,TEI,5.24
2025-05-14,TEI,5.26
2025-05-15,TEI,5.31
2025-05-16,TEI,5.32
2025-05-19,TEI,5.31
2025-05-20,TEI,5.31
2025-05-21,TEI,5.29
2025-05-22,TEI,5.29
2025-05-23,TEI,5.35
2025-05-27,TEI,5.42
2025-05-28,TEI,5.37
2025-05-29,TEI,5.41
2025-05-30,TEI,5.42
2025-06-02,TEI,5.43
2025-06-03,TEI,5.47
2025-06-04,TEI,5.49
2025-06-05,TEI,5.51
2025-06-06,TEI,5.53
2025-06-09,TEI,5.57
2025-06-10,TEI,5.61
2025-06-11,TEI,5.61
2025-06-12,TEI,5.65
2025-06-13,TEI,5.61
2025-06-16,TEI,5.66
2025-06-17,TEI,5.61
2025-06-18,TEI,5.62
2025-06-20,TEI,5.68
2025-06-23,TEI,5.62
2025-06-24,TEI,5.64
2025-06-25,TEI,5.66
2025-06-26,TEI,5.74
2025-06-27,TEI,5.76
2025-06-30,TEI,5.82
2025-07-01,TEI,5.94
2025-07-02,TEI,5.99
2025-07-03,TEI,5.96
2025-07-07,TEI,5.87
2025-07-08,TEI,5.83
2025-07-09,TEI,5.87
2025-07-10,TEI,5.87
2025-07-11,TEI,5.92
2025-07-14,TEI,5.93
2025-07-15,TEI,5.86
2025-07-16,TEI,5.9
2025-07-17,TEI,5.9
2025-07-18,TEI,5.72
2025-07-21,TEI,5.77
2025-07-22,TEI,5.81
2025-07-23,TEI,5.8
2025-07-24,TEI,5.78
2025-07-25,TEI,5.81
2025-07-28,TEI,5.8
2025-07-29,TEI,5.81
2025-07-30,TEI,5.84
2025-07-31,TEI,5.82
2025-08-01,TEI,5.8
2025-08-04,TEI,5.85
2025-08-05,TEI,5.85
2025-08-06,TEI,5.84
2025-08-07,TEI,5.92
2025-08-08,TEI,5.92
2025-08-11,TEI,5.93
2025-08-12,TEI,5.93
2025-08-13,TEI,5.96
2025-08-14,TEI,5.91
2025-08-15,TEI,5.93
2025-08-18,TEI,5.95
2025-08-19,TEI,5.96
2025-08-20,TEI,5.89
2025-08-21,TEI,5.89
2025-08-22,TEI,5.94
2025-08-25,TEI,5.98
2025-08-26,TEI,6.06
2025-08-27,TEI,6.06
2025-08-28,TEI,6.06
2025-08-29,TEI,6.07
2025-09-02,TEI,6.01
2025-09-03,TEI,6.05
2025-09-04,TEI,6.07
2025-09-05,TEI,6.13
2025-09-08,TEI,6.16
2025-09-09,TEI,6.2
2025-09-10,TEI,6.19
2025-09-11,TEI,6.09
2025-09-12,TEI,6.14
2025-09-15,TEI,6.22
2025-09-16,TEI,6.39
2025-09-17,TEI,6.34
2025-09-18,TEI,6.31
2025-09-19,TEI,6.35
2025-09-22,TEI,6.29
2025-09-23,TEI,6.21
2025-09-24,TEI,6.19
2025-09-25,TEI,6.08
2025-09-26,TEI,6.04
2025-09-29,TEI,6.14
2025-09-30,TEI,6.15
2025-10-01,TEI,6.18
2025-10-02,TEI,6.17
2025-10-03,TEI,6.11
2025-10-06,TEI,6.15
2025-10-07,TEI,6.19
2025-10-08,TEI,6.24
2025-10-09,TEI,6.28
2025-10-10,TEI,6.2
2025-10-13,TEI,6.18
2025-10-14,TEI,6.16
2025-10-15,TEI,6.19
2025-10-16,TEI,6.19
2025-10-17,TEI,6.18
2025-10-20,TEI,6.19
2025-10-21,TEI,6.23
2025-10-22,TEI,6.23
2025-10-23,TEI,6.22
2025-10-24,TEI,6.29
2025-10-27,TEI,6.41
2025-10-28,TEI,6.49
2025-10-29,TEI,6.47
2025-05-02,TY,29.75
2025-05-05,TY,29.6
2025-05-06,TY,29.54
2025-05-07,TY,29.56
2025-05-08,TY,29.7
2025-05-09,TY,29.82
2025-05-12,TY,30.41
2025-05-13,TY,30.59
2025-05-14,TY,30.65
2025-05-15,TY,30.75
2025-05-16,TY,30.88
2025-05-19,TY,30.87
2025-05-20,TY,30.81
2025-05-21,TY,30.5
2025-05-22,TY,30.44
2025-05-23,TY,30.28
2025-05-27,TY,30.65
2025-05-28,TY,30.59
2025-05-29,TY,30.6
2025-05-30,TY,30.66
2025-06-02,TY,30.74
2025-06-03,TY,30.89
2025-06-04,TY,30.88
2025-06-05,TY,30.85
2025-06-06,TY,31.07
2025-06-09,TY,31.1
2025-06-10,TY,31.28
2025-06-11,TY,31.26
2025-06-12,TY,31.3
2025-06-13,TY,30.91
2025-06-16,TY,30.55
2025-06-17,TY,30.39
2025-06-18,TY,30.38
2025-06-20,TY,30.43
2025-06-23,TY,30.48
2025-06-24,TY,30.86
2025-06-25,TY,30.96
2025-06-26,TY,31.06
2025-06-27,TY,31.3
2025-06-30,TY,31.41
2025-07-01,TY,31.51
2025-07-02,TY,31.54
2025-07-03,TY,31.79
2025-07-07,TY,31.45
2025-07-08,TY,31.47
2025-07-09,TY,31.61
2025-07-10,TY,31.68
2025-07-11,TY,31.66
2025-07-14,TY,31.72
2025-07-15,TY,31.59
2025-07-16,TY,31.71
2025-07-17,TY,31.89
2025-07-18,TY,31.92
2025-07-21,TY,32.05
2025-07-22,TY,32.19
2025-07-23,TY,32.37
2025-07-24,TY,32.44
2025-07-25,TY,32.55
2025-07-28,TY,32.49
2025-07-29,TY,32.44
2025-07-30,TY,32.28
2025-07-31,TY,32.42
2025-08-01,TY,31.99
2025-08-04,TY,32.18
2025-08-05,TY,32.17
2025-08-06,TY,32.31
2025-08-07,TY,32.4
2025-08-08,TY,32.62
2025-08-11,TY,32.44
2025-08-12,TY,32.7
2025-08-13,TY,32.96
2025-08-14,TY,32.96
2025-08-15,TY,32.88
2025-08-18,TY,32.96
2025-08-19,TY,32.84
2025-08-20,TY,32.87
2025-08-21,TY,32.79
2025-08-22,TY,33.19
2025-08-25,TY,33.17
2025-08-26,TY,33.3
2025-08-27,TY,33.29
2025-08-28,TY,33.25
2025-08-29,TY,33.28
2025-09-02,TY,33.2
2025-09-03,TY,33.26
2025-09-04,TY,33.31
2025-09-05,TY,33.29
2025-09-08,TY,33.3
2025-09-09,TY,33.43
2025-09-10,TY,33.46
2025-09-11,TY,33.67
2025-09-12,TY,33.64
2025-09-15,TY,33.64
2025-09-16,TY,33.73
2025-09-17,TY,33.68
2025-09-18,TY,33.82
2025-09-19,TY,33.85
2025-09-22,TY,33.86
2025-09-23,TY,34.11
2025-09-24,TY,33.85
2025-09-25,TY,33.71
2025-09-26,TY,33.8
2025-09-29,TY,33.91
2025-09-30,TY,34.0
2025-10-01,TY,34.04
2025-10-02,TY,34.11
2025-10-03,TY,34.3
2025-10-06,TY,34.18
2025-10-07,TY,34.11
2025-10-08,TY,34.22
2025-10-09,TY,34.22
2025-10-10,TY,33.61
2025-10-13,TY,33.82
2025-10-14,TY,33.81
2025-10-15,TY,34.02
2025-10-16,TY,33.78
2025-10-17,TY,33.71
2025-10-20,TY,33.86
2025-10-21,TY,34.01
2025-10-22,TY,33.93
2025-10-23,TY,34.08
2025-10-24,TY,34.19
2025-10-27,TY,34.46
2025-10-28,TY,34.62
2025-10-29,TY,34.77
2025-05-02,GDV,23.26
2025-05-05,GDV,23.18
2025-05-06,GDV,23.05
2025-05-07,GDV,23.12
2025-05-08,GDV,23.22
2025-05-09,GDV,23.27
2025-05-12,GDV,23.63
2025-05-13,GDV,23.81
2025-05-14,GDV,23.79
2025-05-15,GDV,23.97
2025-05-16,GDV,24.13
2025-05-19,GDV,24.13
2025-05-20,GDV,24.44
2025-05-21,GDV,23.94
2025-05-22,GDV,23.81
2025-05-23,GDV,23.72
2025-05-27,GDV,24.13
2025-05-28,GDV,23.96
2025-05-29,GDV,24.16
2025-05-30,GDV,24.19
2025-06-02,GDV,24.21
2025-06-03,GDV,24.25
2025-06-04,GDV,24.36
2025-06-05,GDV,24.19
2025-06-06,GDV,24.45
2025-06-09,GDV,24.41
2025-06-10,GDV,24.59
2025-06-11,GDV,24.61
2025-06-12,GDV,24.58
2025-06-13,GDV,24.44
2025-06-16,GDV,24.57
2025-06-17,GDV,24.35
2025-06-18,GDV,24.23
2025-06-20,GDV,24.29
2025-06-23,GDV,24.39
2025-06-24,GDV,24.9
2025-06-25,GDV,24.95
2025-06-26,GDV,25.12
2025-06-27,GDV,25.22
2025-06-30,GDV,25.47
2025-07-01,GDV,25.71
2025-07-02,GDV,25.9
2025-07-03,GDV,26.08
2025-07-07,GDV,26.02
2025-07-08,GDV,25.88
2025-07-09,GDV,25.99
2025-07-10,GDV,26.09
2025-07-11,GDV,25.98
2025-07-14,GDV,26.1
2025-07-15,GDV,25.82
2025-07-16,GDV,25.82
2025-07-17,GDV,25.88
2025-07-18,GDV,25.66
2025-07-21,GDV,25.89
2025-07-22,GDV,25.98
2025-07-23,GDV,26.05
2025-07-24,GDV,26.09
2025-07-25,GDV,26.27
2025-07-28,GDV,26.26
2025-07-29,GDV,26.06
2025-07-30,GDV,26.06
2025-07-31,GDV,25.93
2025-08-01,GDV,25.4
2025-08-04,GDV,25.69
2025-08-05,GDV,25.82
2025-08-06,GDV,25.77
2025-08-07,GDV,25.86
2025-08-08,GDV,25.94
2025-08-11,GDV,25.83
2025-08-12,GDV,26.18
2025-08-13,GDV,26.33
2025-08-14,GDV,26.21
2025-08-15,GDV,26.18
2025-08-18,GDV,26.19
2025-08-19,GDV,26.23
2025-08-20,GDV,26.11
2025-08-21,GDV,26.17
2025-08-22,GDV,26.47
2025-08-25,GDV,26.51
2025-08-26,GDV,26.53
2025-08-27,GDV,26.55
2025-08-28,GDV,26.66
2025-08-29,GDV,26.66
2025-09-02,GDV,26.62
2025-09-03,GDV,26.55
2025-09-04,GDV,26.57
2025-09-05,GDV,26.62
2025-09-08,GDV,26.62
2025-09-09,GDV,26.63
2025-09-10,GDV,26.74
2025-09-11,GDV,26.89
2025-09-12,GDV,26.83
2025-09-15,GDV,26.87
2025-09-16,GDV,26.97
2025-09-17,GDV,26.96
2025-09-18,GDV,27.04
2025-09-19,GDV,27.09
2025-09-22,GDV,27.26
2025-09-23,GDV,27.16
2025-09-24,GDV,27.13
2025-09-25,GDV,26.72
2025-09-26,GDV,26.88
2025-09-29,GDV,26.93
2025-09-30,GDV,26.99
2025-10-01,GDV,27.13
2025-10-02,GDV,26.94
2025-10-03,GDV,26.99
2025-10-06,GDV,27.09
2025-10-07,GDV,27.06
2025-10-08,GDV,27.12
2025-10-09,GDV,26.92
2025-10-10,GDV,26.39
2025-10-13,GDV,26.72
2025-10-14,GDV,26.72
